Experiment,ReleaseDate,TaxID,ScientificName,species_tax_id,class_tax_id,strain_tax_id,species,LibraryLayout,Platform,Model,Run,SRAStudy,BioProject,ProjectID,Sample,BioSample,Submission,LibraryStrategy,LibrarySelection,LibrarySource,Body_Site,CenterName,InsertSize,InsertDev,SRA ID,GEO Series,GEO Sample,PMID,Biosample ID,biosample_strain,biosample_genotype,reference_sequence,project_name,condition_name,strain_description,base_media,carbon_source,nitrogen_source,aerobicity,supplement,temperature,pH,growth_phase,OD,additional_notes,Host,ScientificNameCurated,Biosample,R1,R2
ERX1409481,7/16/16 8:45,99287,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,28901,1236,99287,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 1500,ERR1337877,ERP014698,PRJEB13158,329399,ERS1094621,SAMEA3907487,ERA589098,RNA-Seq,cDNA,TRANSCRIPTOMIC,,Laboratory of Molecular Medicine and Genomics,0,0,2812757,,,,5411413,LT2,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,,,
ERX1409482,7/16/16 8:45,99287,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,28901,1236,99287,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 1500,ERR1337878,ERP014698,PRJEB13158,329399,ERS1094622,SAMEA3907488,ERA589098,RNA-Seq,cDNA,TRANSCRIPTOMIC,,Laboratory of Molecular Medicine and Genomics,0,0,2812758,,,,5411414,LT2,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,,,
ERX1409483,7/16/16 8:45,99287,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,28901,1236,99287,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 1500,ERR1337879,ERP014698,PRJEB13158,329399,ERS1094623,SAMEA3907489,ERA589098,RNA-Seq,cDNA,TRANSCRIPTOMIC,,Laboratory of Molecular Medicine and Genomics,0,0,2812759,,,,5411415,LT2,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,,,
ERX1409484,7/16/16 8:45,99287,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,28901,1236,99287,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 1500,ERR1337880,ERP014698,PRJEB13158,329399,ERS1094624,SAMEA3907490,ERA589098,RNA-Seq,cDNA,TRANSCRIPTOMIC,,Laboratory of Molecular Medicine and Genomics,0,0,2812760,,,,5411416,LT2,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,,,
ERX1409485,7/16/16 8:45,99287,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,28901,1236,99287,Salmonella enterica,SINGLE,ILLUMINA,Illumina HiSeq 1500,ERR1337881,ERP014698,PRJEB13158,329399,ERS1094625,SAMEA3907491,ERA589098,RNA-Seq,cDNA,TRANSCRIPTOMIC,,Laboratory of Molecular Medicine and Genomics,0,0,2812761,,,,5411417,LT2,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,,,
ERX1776942,10/25/16 11:45,594,Salmonella enterica subsp. enterica serovar Gallinarum,28901,1236,594,Salmonella enterica,PAIRED,ILLUMINA,Illumina Genome Analyzer II,ERR1706708,ERP017996,PRJEB16144,350492,ERS1414766,SAMEA4515587,ERA740551,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,200,0,3328376,,,,5940790,unknown,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Gallinarum 287/91 ,,,
ERX1776948,10/25/16 11:45,594,Salmonella enterica subsp. enterica serovar Gallinarum,28901,1236,594,Salmonella enterica,PAIRED,ILLUMINA,Illumina Genome Analyzer II,ERR1706714,ERP017996,PRJEB16144,350492,ERS1414766,SAMEA4515587,ERA740551,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,200,0,3328382,,,,5940790,unknown,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Gallinarum 287/91 ,,,
ERX1776969,10/25/16 11:45,594,Salmonella enterica subsp. enterica serovar Gallinarum,28901,1236,594,Salmonella enterica,PAIRED,ILLUMINA,Illumina Genome Analyzer II,ERR1706735,ERP017996,PRJEB16144,350492,ERS1414771,SAMEA4515592,ERA740551,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,225,0,3328403,,,,5940795,287/91,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Gallinarum 287/91 ,,,
ERX1776970,10/25/16 11:45,594,Salmonella enterica subsp. enterica serovar Gallinarum,28901,1236,594,Salmonella enterica,PAIRED,ILLUMINA,Illumina Genome Analyzer II,ERR1706736,ERP017996,PRJEB16144,350492,ERS1414772,SAMEA4515593,ERA740551,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,225,0,3328404,,,,5940796,287/91,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Gallinarum 287/91 ,,,
ERX1776971,10/25/16 11:45,605,Salmonella enterica subsp. enterica serovar Pullorum,28901,1236,605,Salmonella enterica,PAIRED,ILLUMINA,Illumina Genome Analyzer II,ERR1706737,ERP017996,PRJEB16144,350492,ERS1414773,SAMEA4515594,ERA740551,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,225,0,3328405,,,,5940797,S449/87,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Pullorum str. S449/87,,,
ERX1776972,10/25/16 11:45,605,Salmonella enterica subsp. enterica serovar Pullorum,28901,1236,605,Salmonella enterica,PAIRED,ILLUMINA,Illumina Genome Analyzer II,ERR1706738,ERP017996,PRJEB16144,350492,ERS1414774,SAMEA4515595,ERA740551,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,225,0,3328406,,,,5940798,S449/87,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Pullorum str. S449/87,,,
ERX1776973,10/25/16 11:45,98360,Salmonella enterica subsp. enterica serovar Dublin,28901,1236,98360,Salmonella enterica,PAIRED,ILLUMINA,Illumina Genome Analyzer II,ERR1706739,ERP017996,PRJEB16144,350492,ERS1414775,SAMEA4515596,ERA740551,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,225,0,3328407,,,,5940799,1662K,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Dublin PRJEB16144,,,
ERX1776974,10/25/16 11:45,98360,Salmonella enterica subsp. enterica serovar Dublin,28901,1236,98360,Salmonella enterica,PAIRED,ILLUMINA,Illumina Genome Analyzer II,ERR1706740,ERP017996,PRJEB16144,350492,ERS1414776,SAMEA4515597,ERA740551,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,225,0,3328408,,,,5940800,1662K,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Dublin PRJEB16144,,,
ERX1776975,10/25/16 11:45,594,Salmonella enterica subsp. enterica serovar Gallinarum,28901,1236,594,Salmonella enterica,PAIRED,ILLUMINA,Illumina Genome Analyzer II,ERR1706741,ERP017996,PRJEB16144,350492,ERS1414771,SAMEA4515592,ERA740551,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,225,0,3328409,,,,5940795,287/91,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Gallinarum 287/91 ,,,
ERX1776976,10/25/16 11:45,594,Salmonella enterica subsp. enterica serovar Gallinarum,28901,1236,594,Salmonella enterica,PAIRED,ILLUMINA,Illumina Genome Analyzer II,ERR1706742,ERP017996,PRJEB16144,350492,ERS1414772,SAMEA4515593,ERA740551,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,225,0,3328410,,,,5940796,287/91,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Gallinarum 287/91 ,,,
ERX1776977,10/25/16 11:45,605,Salmonella enterica subsp. enterica serovar Pullorum,28901,1236,605,Salmonella enterica,PAIRED,ILLUMINA,Illumina Genome Analyzer II,ERR1706743,ERP017996,PRJEB16144,350492,ERS1414773,SAMEA4515594,ERA740551,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,225,0,3328411,,,,5940797,S449/87,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Pullorum str. S449/87,,,
ERX1776978,10/25/16 11:45,605,Salmonella enterica subsp. enterica serovar Pullorum,28901,1236,605,Salmonella enterica,PAIRED,ILLUMINA,Illumina Genome Analyzer II,ERR1706744,ERP017996,PRJEB16144,350492,ERS1414774,SAMEA4515595,ERA740551,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,225,0,3328412,,,,5940798,S449/87,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Pullorum str. S449/87,,,
ERX1776979,10/25/16 11:45,98360,Salmonella enterica subsp. enterica serovar Dublin,28901,1236,98360,Salmonella enterica,PAIRED,ILLUMINA,Illumina Genome Analyzer II,ERR1706745,ERP017996,PRJEB16144,350492,ERS1414775,SAMEA4515596,ERA740551,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,225,0,3328413,,,,5940799,1662K,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Dublin PRJEB16144,,,
ERX1776980,10/25/16 11:45,98360,Salmonella enterica subsp. enterica serovar Dublin,28901,1236,98360,Salmonella enterica,PAIRED,ILLUMINA,Illumina Genome Analyzer II,ERR1706746,ERP017996,PRJEB16144,350492,ERS1414776,SAMEA4515597,ERA740551,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,225,0,3328414,,,,5940800,1662K,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Dublin PRJEB16144,,,
ERX1776981,10/25/16 11:45,594,Salmonella enterica subsp. enterica serovar Gallinarum,28901,1236,594,Salmonella enterica,PAIRED,ILLUMINA,Illumina Genome Analyzer II,ERR1706747,ERP017996,PRJEB16144,350492,ERS1414766,SAMEA4515587,ERA740551,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,200,0,3328415,,,,5940790,unknown,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Gallinarum 287/91 ,,,
ERX1776988,10/25/16 11:45,594,Salmonella enterica subsp. enterica serovar Gallinarum,28901,1236,594,Salmonella enterica,PAIRED,ILLUMINA,Illumina Genome Analyzer II,ERR1706754,ERP017996,PRJEB16144,350492,ERS013303,SAMEA1706340,ERA740551,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,225,0,3328422,,,,112881,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Gallinarum 287/91 ,,,
ERX1776989,10/25/16 11:45,605,Salmonella enterica subsp. enterica serovar Pullorum,28901,1236,605,Salmonella enterica,PAIRED,ILLUMINA,Illumina Genome Analyzer II,ERR1706755,ERP017996,PRJEB16144,350492,ERS013304,SAMEA1706342,ERA740551,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,225,0,3328423,,,,112657,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Pullorum str. S449/87,,,
ERX1776990,10/25/16 11:45,605,Salmonella enterica subsp. enterica serovar Pullorum,28901,1236,605,Salmonella enterica,PAIRED,ILLUMINA,Illumina Genome Analyzer II,ERR1706756,ERP017996,PRJEB16144,350492,ERS1414785,SAMEA4515606,ERA740551,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,200,0,3328424,,,,5940809,S449/87,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Pullorum str. S449/87,,,
ERX1776991,10/25/16 11:45,98360,Salmonella enterica subsp. enterica serovar Dublin,28901,1236,98360,Salmonella enterica,PAIRED,ILLUMINA,Illumina Genome Analyzer II,ERR1706757,ERP017996,PRJEB16144,350492,ERS1414786,SAMEA4515607,ERA740551,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,200,0,3328425,,,,5940810,1662K,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Dublin PRJEB16144,,,
ERX1776992,10/25/16 11:45,594,Salmonella enterica subsp. enterica serovar Gallinarum,28901,1236,594,Salmonella enterica,PAIRED,ILLUMINA,Illumina Genome Analyzer II,ERR1706758,ERP017996,PRJEB16144,350492,ERS1414787,SAMEA4515608,ERA740551,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,200,0,3328426,,,,5940811,unknown,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Gallinarum 287/91 ,,,
ERX1776993,10/25/16 11:45,149539,Salmonella enterica subsp. enterica serovar Enteritidis str. P125109,28901,1236,149539,Salmonella enterica,PAIRED,ILLUMINA,Illumina Genome Analyzer II,ERR1706759,ERP017996,PRJEB16144,350492,ERS1414788,SAMEA4515609,ERA740551,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,200,0,3328427,,,,5940812,unknown,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Enteritidis PT4 str. P125109,,,
ERX1776994,10/25/16 11:45,605,Salmonella enterica subsp. enterica serovar Pullorum,28901,1236,605,Salmonella enterica,PAIRED,ILLUMINA,Illumina Genome Analyzer II,ERR1706760,ERP017996,PRJEB16144,350492,ERS1414785,SAMEA4515606,ERA740551,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,200,0,3328428,,,,5940809,S449/87,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Pullorum str. S449/87,,,
ERX1776995,10/25/16 11:45,98360,Salmonella enterica subsp. enterica serovar Dublin,28901,1236,98360,Salmonella enterica,PAIRED,ILLUMINA,Illumina Genome Analyzer II,ERR1706761,ERP017996,PRJEB16144,350492,ERS1414786,SAMEA4515607,ERA740551,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,200,0,3328429,,,,5940810,1662K,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Dublin PRJEB16144,,,
ERX1776996,10/25/16 11:45,594,Salmonella enterica subsp. enterica serovar Gallinarum,28901,1236,594,Salmonella enterica,PAIRED,ILLUMINA,Illumina Genome Analyzer II,ERR1706762,ERP017996,PRJEB16144,350492,ERS1414787,SAMEA4515608,ERA740551,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,200,0,3328430,,,,5940811,unknown,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Gallinarum 287/91 ,,,
ERX1776997,10/25/16 11:45,149539,Salmonella enterica subsp. enterica serovar Enteritidis str. P125109,28901,1236,149539,Salmonella enterica,PAIRED,ILLUMINA,Illumina Genome Analyzer II,ERR1706763,ERP017996,PRJEB16144,350492,ERS1414788,SAMEA4515609,ERA740551,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,200,0,3328431,,,,5940812,unknown,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Enteritidis PT4 str. P125109,,,
ERX1776998,10/25/16 11:45,98360,Salmonella enterica subsp. enterica serovar Dublin,28901,1236,98360,Salmonella enterica,PAIRED,ILLUMINA,Illumina Genome Analyzer II,ERR1706764,ERP017996,PRJEB16144,350492,ERS1414789,SAMEA4515610,ERA740551,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,200,0,3328432,,,,5940813,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Dublin PRJEB16144,,,
ERX1776999,10/25/16 11:45,149539,Salmonella enterica subsp. enterica serovar Enteritidis str. P125109,28901,1236,149539,Salmonella enterica,PAIRED,ILLUMINA,Illumina Genome Analyzer II,ERR1706765,ERP017996,PRJEB16144,350492,ERS1414790,SAMEA4515611,ERA740551,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,200,0,3328433,,,,5940814,unknown,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Enteritidis PT4 str. P125109,,,
ERX1777000,10/25/16 11:45,98360,Salmonella enterica subsp. enterica serovar Dublin,28901,1236,98360,Salmonella enterica,PAIRED,ILLUMINA,Illumina Genome Analyzer II,ERR1706766,ERP017996,PRJEB16144,350492,ERS1414791,SAMEA4515612,ERA740551,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,200,0,3328434,,,,5940815,unknown,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Dublin PRJEB16144,,,
ERX1777001,10/25/16 11:45,98360,Salmonella enterica subsp. enterica serovar Dublin,28901,1236,98360,Salmonella enterica,PAIRED,ILLUMINA,Illumina Genome Analyzer II,ERR1706767,ERP017996,PRJEB16144,350492,ERS1414789,SAMEA4515610,ERA740551,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,200,0,3328435,,,,5940813,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Dublin PRJEB16144,,,
ERX1777002,10/25/16 11:45,149539,Salmonella enterica subsp. enterica serovar Enteritidis str. P125109,28901,1236,149539,Salmonella enterica,PAIRED,ILLUMINA,Illumina Genome Analyzer II,ERR1706768,ERP017996,PRJEB16144,350492,ERS1414790,SAMEA4515611,ERA740551,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,200,0,3328436,,,,5940814,unknown,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Enteritidis PT4 str. P125109,,,
ERX1777003,10/25/16 11:45,98360,Salmonella enterica subsp. enterica serovar Dublin,28901,1236,98360,Salmonella enterica,PAIRED,ILLUMINA,Illumina Genome Analyzer II,ERR1706769,ERP017996,PRJEB16144,350492,ERS1414791,SAMEA4515612,ERA740551,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,200,0,3328437,,,,5940815,unknown,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Dublin PRJEB16144,,,
ERX1805642,11/17/16 8:23,90370,Salmonella enterica subsp. enterica serovar Typhi str. BRD948,28901,1236,90370,Salmonella enterica,PAIRED,ILLUMINA,Illumina Genome Analyzer II,ERR1735734,ERP019519,PRJEB17649,354127,ERS002432,SAMEA1930451,ERA765246,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,219,47,3437349,,,,6028679,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhi str. BRD948,,,
ERX1805643,11/17/16 8:23,90370,Salmonella enterica subsp. enterica serovar Typhi str. BRD948,28901,1236,90370,Salmonella enterica,PAIRED,ILLUMINA,Illumina Genome Analyzer II,ERR1735735,ERP019519,PRJEB17649,354127,ERS002429,SAMEA2015269,ERA765246,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,233,18,3437350,,,,6028676,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhi str. BRD948,,,
ERX1805644,11/17/16 8:23,90370,Salmonella enterica subsp. enterica serovar Typhi str. BRD948,28901,1236,90370,Salmonella enterica,PAIRED,ILLUMINA,Illumina Genome Analyzer II,ERR1735736,ERP019519,PRJEB17649,354127,ERS002431,SAMEA1932828,ERA765246,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,121,62,3437351,,,,6028678,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhi str. BRD948,,,
ERX1805645,11/17/16 8:23,90370,Salmonella enterica subsp. enterica serovar Typhi str. BRD948,28901,1236,90370,Salmonella enterica,PAIRED,ILLUMINA,Illumina Genome Analyzer II,ERR1735737,ERP019519,PRJEB17649,354127,ERS002430,SAMEA1985959,ERA765246,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,75,18,3437352,,,,6028677,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhi str. BRD948,,,
ERX1805646,11/17/16 8:23,90370,Salmonella enterica subsp. enterica serovar Typhi str. BRD948,28901,1236,90370,Salmonella enterica,PAIRED,ILLUMINA,Illumina Genome Analyzer II,ERR1735738,ERP019519,PRJEB17649,354127,ERS002428,SAMEA1932843,ERA765246,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,59,9,3437353,,,,6028675,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhi str. BRD948,,,
ERX1805647,11/17/16 8:23,90370,Salmonella enterica subsp. enterica serovar Typhi str. BRD948,28901,1236,90370,Salmonella enterica,PAIRED,ILLUMINA,Illumina Genome Analyzer II,ERR1735739,ERP019519,PRJEB17649,354127,ERS002433,SAMEA1932919,ERA765246,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,80,21,3437354,,,,6028680,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhi str. BRD948,,,
ERX1883608,2/9/17 0:36,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR1821106,ERP001508,PRJEB3087,290587,ERS092439,SAMEA1986522,ERA808844,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,200,0,3685774,,,,3209468,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX1883609,2/9/17 0:36,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR1821107,ERP001508,PRJEB3087,290587,ERS092440,SAMEA1986523,ERA808844,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,200,0,3685775,,,,3209469,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX1883610,2/9/17 0:36,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR1821108,ERP001508,PRJEB3087,290587,ERS092441,SAMEA1986260,ERA808844,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,200,0,3685776,,,,3209470,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX1883611,2/9/17 0:36,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR1821109,ERP001508,PRJEB3087,290587,ERS092442,SAMEA1986524,ERA808844,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,200,0,3685777,,,,3209471,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX1883612,2/9/17 0:36,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR1821110,ERP001508,PRJEB3087,290587,ERS092443,SAMEA1986525,ERA808844,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,200,0,3685778,,,,3209472,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX1883613,2/9/17 0:36,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR1821111,ERP001508,PRJEB3087,290587,ERS092444,SAMEA1986261,ERA808844,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,200,0,3685779,,,,3209473,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX1883614,2/9/17 0:36,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR1821112,ERP001508,PRJEB3087,290587,ERS092445,SAMEA1986526,ERA808844,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,200,0,3685780,,,,3209474,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX1883615,2/9/17 0:36,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR1821113,ERP001508,PRJEB3087,290587,ERS092446,SAMEA1986527,ERA808844,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,200,0,3685781,,,,3209475,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX1883616,2/9/17 0:36,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR1821114,ERP001508,PRJEB3087,290587,ERS092447,SAMEA2034705,ERA808844,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,200,0,3685782,,,,3209476,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX1883617,2/9/17 0:36,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR1821115,ERP001508,PRJEB3087,290587,ERS092737,SAMEA1986002,ERA808844,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,200,0,3685783,,,,3209600,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX1883618,2/9/17 0:36,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR1821116,ERP001508,PRJEB3087,290587,ERS092738,SAMEA1985668,ERA808844,RNA-Seq,cDNA,TRANSCRIPTOMIC,,THE WELLCOME TRUST SANGER INSTITUTE,200,0,3685784,,,,3209601,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
