Experiment	ReleaseDate	TaxID	ScientificName	species_tax_id	class_tax_id	strain_tax_id	species	LibraryLayout	Platform	Model	Run	SRAStudy	BioProject	ProjectID	Sample	BioSample	Submission	LibraryStrategy	LibrarySelection	LibrarySource	Body_Site	CenterName	InsertSize	InsertDev	SRA ID	GEO Series	GEO Sample	PMID	Biosample ID	biosample_strain	biosample_genotype	reference_sequence	project_name	condition_name	reference_condition	strain_description	base_media	carbon_source	nitrogen_source	aerobicity	supplement	temperature	pH	growth_phase	OD	additional_notes	ScientificName_curated	Host	Knockout	Other_available_omics	Biological_replicate	Technical_replicate	SampleID	R1	R2
SRX7973257	2020-03-25 17:23:03	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR11394440	SRP253755	PRJNA614513	614513	SRS6358055	SAMN14428300	SRA1058360	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10409083	GSE147414	GSM4430237	32413287	14428300		WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	dephostatin	LB_DMSO	LB_DMSO	WT	LB			Aerobic		37C		mid-log		treated with DMSO (0.25%) 	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		3	1	LB_DMSO_3		
SRX7973258	2020-03-25 17:23:03	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR11394441	SRP253755	PRJNA614513	614513	SRS6358056	SAMN14428299	SRA1058360	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10409084	GSE147414	GSM4430238	32413287	14428299		WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	dephostatin	LB_Dephostatin	LB_DMSO	WT	LB			Aerobic		37C		mid-log		treated with dephostatin (32 µg/mL)	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	LB_Dephostatin_1		
SRX7973259	2020-03-25 17:23:03	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR11394442	SRP253755	PRJNA614513	614513	SRS6358057	SAMN14428298	SRA1058360	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10409085	GSE147414	GSM4430239	32413287	14428298		WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	dephostatin	LB_Dephostatin	LB_DMSO	WT	LB			Aerobic		37C		mid-log		treated with dephostatin (32 µg/mL)	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		2	1	LB_Dephostatin_2		
SRX7973260	2020-03-25 17:23:03	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR11394443	SRP253755	PRJNA614513	614513	SRS6358058	SAMN14428297	SRA1058360	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10409086	GSE147414	GSM4430240	32413287	14428297		WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	dephostatin	LB_Dephostatin	LB_DMSO	WT	LB			Aerobic		37C		mid-log		treated with dephostatin (32 µg/mL)	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		3	1	LB_Dephostatin_3		
SRX7973261	2020-03-25 17:23:03	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR11394444	SRP253755	PRJNA614513	614513	SRS6358059	SAMN14428296	SRA1058360	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10409087	GSE147414	GSM4430241	32413287	14428296		WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	dephostatin	LPM_DMSO	LB_DMSO	WT	LPM			Aerobic		37C		mid-log		treated with DMSO (0.25%) 	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	LPM_DMSO_1		
SRX7973262	2020-03-25 17:23:03	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR11394445	SRP253755	PRJNA614513	614513	SRS6358060	SAMN14428295	SRA1058360	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10409088	GSE147414	GSM4430242	32413287	14428295		WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	dephostatin	LPM_DMSO	LB_DMSO	WT	LPM			Aerobic		37C		mid-log		treated with DMSO (0.25%) 	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		2	1	LPM_DMSO_2		
SRX7973263	2020-03-25 17:23:03	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR11394446	SRP253755	PRJNA614513	614513	SRS6358061	SAMN14428294	SRA1058360	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10409089	GSE147414	GSM4430243	32413287	14428294		WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	dephostatin	LPM_DMSO	LB_DMSO	WT	LPM			Aerobic		37C		mid-log		treated with DMSO (0.25%) 	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		3	1	LPM_DMSO_3		
SRX7973264	2020-03-25 17:23:03	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR11394447	SRP253755	PRJNA614513	614513	SRS6358062	SAMN14428293	SRA1058360	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10409090	GSE147414	GSM4430244	32413287	14428293		WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	dephostatin	LPM_Dephostatin	LB_DMSO	WT	LPM			Aerobic		37C		mid-log		treated with dephostatin (32 µg/mL)	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	LPM_Dephostatin_1		
SRX7973265	2020-03-25 17:23:03	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR11394448	SRP253755	PRJNA614513	614513	SRS6358063	SAMN14428292	SRA1058360	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10409091	GSE147414	GSM4430245	32413287	14428292		WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	dephostatin	LPM_Dephostatin	LB_DMSO	WT	LPM			Aerobic		37C		mid-log		treated with dephostatin (32 µg/mL)	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		2	1	LPM_Dephostatin_2		
SRX7973266	2020-03-25 17:23:03	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	90371	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR11394449	SRP253755	PRJNA614513	614513	SRS6358064	SAMN14428291	SRA1058360	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10409092	GSE147414	GSM4430246	32413287	14428291		WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	dephostatin	LPM_Dephostatin	LB_DMSO	WT	LPM			Aerobic		37C		mid-log		treated with dephostatin (32 µg/mL)	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		3	1	LPM_Dephostatin_3		
SRX7945524	2020-05-11 17:05:16	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR11342552	SRP253178	PRJNA613210	613210	SRS6332349	SAMN14396772	SRA1056222	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10380677	GSE147155	GSM4419346	32345633	14396772	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	DASH	noDASH	noDASH	WT	LB			Aerobic				log	2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	noDASH		
SRX7945525	2020-05-11 17:05:38	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR11342553	SRP253178	PRJNA613210	613210	SRS6332350	SAMN14396771	SRA1056222	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10380678	GSE147155	GSM4419347	32345633	14396771	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	DASH	DASH_100_1000	noDASH	WT	LB			Aerobic				log	2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	DASH_100_1000		
SRX7945526	2020-05-11 17:05:38	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR11342554	SRP253178	PRJNA613210	613210	SRS6332351	SAMN14396770	SRA1056222	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10380679	GSE147155	GSM4419348	32345633	14396770	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	DASH	DASH_10_10	noDASH	WT	LB			Aerobic				log	2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	DASH_10_10		
SRX7945527	2020-05-11 17:05:38	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR11342555	SRP253178	PRJNA613210	613210	SRS6332352	SAMN14396769	SRA1056222	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10380680	GSE147155	GSM4419349	32345633	14396769	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	DASH	DASH_100_1000	noDASH	WT	LB			Aerobic				log	2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	DASH_100_1000		
SRX7945528	2020-05-11 17:05:38	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR11342556	SRP253178	PRJNA613210	613210	SRS6332353	SAMN14396768	SRA1056222	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10380681	GSE147155	GSM4419350	32345633	14396768	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	DASH	DASH_1000_1000	noDASH	WT	LB			Aerobic				log	2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	DASH_1000_1000		
SRX7945529	2020-05-11 17:05:38	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR11342557	SRP253178	PRJNA613210	613210	SRS6332354	SAMN14396767	SRA1056222	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10380682	GSE147155	GSM4419351	32345633	14396767	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	DASH	DASH_10_100	noDASH	WT	LB			Aerobic				log	2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	DASH_10_100		
SRX7945530	2020-05-11 17:05:38	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR11342558	SRP253178	PRJNA613210	613210	SRS6332355	SAMN14396766	SRA1056222	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10380683	GSE147155	GSM4419352	32345633	14396766	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	DASH	DASH_1000_100	noDASH	WT	LB			Aerobic				log	2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	DASH_1000_100		
SRX7945531	2020-05-11 17:05:38	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR11342559	SRP253178	PRJNA613210	613210	SRS6332356	SAMN14396765	SRA1056222	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10380684	GSE147155	GSM4419353	32345633	14396765	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	DASH	DASH_100_10	noDASH	WT	LB			Aerobic				log	2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	DASH_100_10		
SRX7945532	2020-05-11 17:05:38	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR11342560	SRP253178	PRJNA613210	613210	SRS6332357	SAMN14396764	SRA1056222	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10380685	GSE147155	GSM4419354	32345633	14396764	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	DASH	noDASH_preincubation	noDASH	WT	LB			Aerobic				log	2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	noDASH_preincubation		
SRX7945533	2020-05-11 17:05:38	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR11342561	SRP253178	PRJNA613210	613210	SRS6332358	SAMN14396763	SRA1056222	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10380686	GSE147155	GSM4419355	32345633	14396763	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	DASH	DASH_preincubation	noDASH	WT	LB			Aerobic				log	2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	DASH_preincubation		
SRX7945534	2020-05-11 17:05:38	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR11342562	SRP253178	PRJNA613210	613210	SRS6332359	SAMN14396762	SRA1056222	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10380687	GSE147155	GSM4419356	32345633	14396762	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	DASH	DASH_1000_C	noDASH	WT	LB			Aerobic				log	2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	DASH_1000_C		
SRX7945535	2020-05-11 17:05:38	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR11342563	SRP253178	PRJNA613210	613210	SRS6332360	SAMN14396761	SRA1056222	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10380688	GSE147155	GSM4419357	32345633	14396761	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	DASH	noDASH_1000_C	noDASH	WT	LB			Aerobic				log	2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	noDASH_1000_C		
SRX7945536	2020-05-11 17:05:38	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR11342564	SRP253178	PRJNA613210	613210	SRS6332361	SAMN14396760	SRA1056222	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10380689	GSE147155	GSM4419358	32345633	14396760	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	DASH	DASH_100_C	noDASH	WT	LB			Aerobic				log	2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	DASH_100_C		
SRX7945537	2020-05-11 17:05:38	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR11342565	SRP253178	PRJNA613210	613210	SRS6332362	SAMN14396759	SRA1056222	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10380690	GSE147155	GSM4419359	32345633	14396759	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	DASH	noDASH_100_C	noDASH	WT	LB			Aerobic				log	2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	noDASH_100_C		
SRX7945538	2020-05-11 17:05:38	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR11342566	SRP253178	PRJNA613210	613210	SRS6332363	SAMN14396758	SRA1056222	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10380691	GSE147155	GSM4419360	32345633	14396758	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	DASH	DASH_10_C	noDASH	WT	LB			Aerobic				log	2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	DASH_10_C		
SRX7945539	2020-05-11 17:05:38	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR11342567	SRP253178	PRJNA613210	613210	SRS6332364	SAMN14396757	SRA1056222	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10380692	GSE147155	GSM4419361	32345633	14396757	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	DASH	noDASH_10_C	noDASH	WT	LB			Aerobic				log	2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	noDASH_10_C		
SRX7945540	2020-05-11 17:05:38	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR11342568	SRP253178	PRJNA613210	613210	SRS6332365	SAMN14396756	SRA1056222	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10380693	GSE147155	GSM4419362	32345633	14396756	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	DASH	DASH_1_C	noDASH	WT	LB			Aerobic				log	2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	DASH_1_C		
SRX7945541	2020-05-11 17:05:38	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR11342569	SRP253178	PRJNA613210	613210	SRS6332366	SAMN14396755	SRA1056222	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10380694	GSE147155	GSM4419363	32345633	14396755	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	DASH	noDASH_1_C	noDASH	WT	LB			Aerobic				log	2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	noDASH_1_C		
SRX7945542	2020-05-11 17:05:38	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR11342570	SRP253178	PRJNA613210	613210	SRS6332367	SAMN14396754	SRA1056222	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10380695	GSE147155	GSM4419364	32345633	14396754	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	DASH	DASH_1000_PK	noDASH	WT	LB			Aerobic				log	2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	DASH_1000_PK		
SRX7945543	2020-05-11 17:05:38	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR11342571	SRP253178	PRJNA613210	613210	SRS6332368	SAMN14396798	SRA1056222	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10380696	GSE147155	GSM4419365	32345633	14396798	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	DASH	noDASH_1000_PK	noDASH	WT	LB			Aerobic				log	2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	noDASH_1000_PK		
SRX7945544	2020-05-11 17:05:38	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR11342572	SRP253178	PRJNA613210	613210	SRS6332369	SAMN14396796	SRA1056222	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10380697	GSE147155	GSM4419366	32345633	14396796	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	DASH	DASH_100_PK	noDASH	WT	LB			Aerobic				log	2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	DASH_100_PK		
SRX7945545	2020-05-11 17:05:38	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR11342573	SRP253178	PRJNA613210	613210	SRS6332370	SAMN14396795	SRA1056222	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10380698	GSE147155	GSM4419367	32345633	14396795	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	DASH	noDASH_100_PK	noDASH	WT	LB			Aerobic				log	2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	noDASH_100_PK		
SRX7945546	2020-05-11 17:05:38	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR11342574	SRP253178	PRJNA613210	613210	SRS6332371	SAMN14396794	SRA1056222	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10380699	GSE147155	GSM4419368	32345633	14396794	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	DASH	DASH_10_PK	noDASH	WT	LB			Aerobic				log	2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	DASH_10_PK		
SRX7945547	2020-05-11 17:05:38	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR11342575	SRP253178	PRJNA613210	613210	SRS6332372	SAMN14396793	SRA1056222	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10380700	GSE147155	GSM4419369	32345633	14396793	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	DASH	noDASH_10_PK	noDASH	WT	LB			Aerobic				log	2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	noDASH_10_PK		
SRX7945548	2020-05-11 17:05:39	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR11342576	SRP253178	PRJNA613210	613210	SRS6332373	SAMN14396792	SRA1056222	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10380701	GSE147155	GSM4419370	32345633	14396792	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	DASH	DASH_1_PK	noDASH	WT	LB			Aerobic				log	2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	DASH_1_PK		
SRX7945549	2020-05-11 17:05:39	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR11342577	SRP253178	PRJNA613210	613210	SRS6332374	SAMN14396791	SRA1056222	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10380702	GSE147155	GSM4419371	32345633	14396791	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	DASH	noDASH_1_PK	noDASH	WT	LB			Aerobic				log	2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	noDASH_1_PK		
SRX7945550	2020-05-11 17:05:39	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR11342578	SRP253178	PRJNA613210	613210	SRS6332375	SAMN14396790	SRA1056222	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10380703	GSE147155	GSM4419372	32345633	14396790	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	DASH	noDASH_NEB	noDASH	WT	LB			Aerobic				log	2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	noDASH_NEB		
SRX7945551	2020-05-11 17:05:39	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR11342579	SRP253178	PRJNA613210	613210	SRS6332376	SAMN14396789	SRA1056222	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10380704	GSE147155	GSM4419373	32345633	14396789	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	DASH	DASH_100_1000_NEB	noDASH	WT	LB			Aerobic				log	2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	DASH_100_1000_NEB		
SRX7945552	2020-05-11 17:05:39	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR11342580	SRP253178	PRJNA613210	613210	SRS6332377	SAMN14396788	SRA1056222	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10380705	GSE147155	GSM4419374	32345633	14396788	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	DASH	DASH_1000_10000_NEB	noDASH	WT	LB			Aerobic				log	2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	DASH_1000_10000_NEB		
SRX7945553	2020-05-11 17:05:39	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR11342581	SRP253178	PRJNA613210	613210	SRS6332378	SAMN14396787	SRA1056222	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10380706	GSE147155	GSM4419375	32345633	14396787	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	DASH	DASH_3500_35000_NEB	noDASH	WT	LB			Aerobic				log	2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	DASH_3500_35000_NEB		
SRX7945554	2020-05-11 17:05:39	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	SINGLE	ILLUMINA	NextSeq 500	SRR11342582	SRP253178	PRJNA613210	613210	SRS6332379	SAMN14396786	SRA1056222	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10380707	GSE147155	GSM4419376	32345633	14396786	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	DASH	noDASH_Takara	noDASH	WT	LB			Aerobic				log	2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	noDASH_Takara		
