Experiment	ReleaseDate	TaxID	ScientificName	species_tax_id	class_tax_id	strain_tax_id	species	LibraryLayout	Platform	Model	Run	SRAStudy	BioProject	ProjectID	Sample	BioSample	Submission	LibraryStrategy	LibrarySelection	LibrarySource	Body_Site	CenterName	InsertSize	InsertDev	SRA ID	GEO Series	GEO Sample	PMID	Biosample ID	biosample_strain	biosample_genotype	reference_sequence	project_name	condition_name	reference_condition	strain_description	base_media	carbon_source	nitrogen_source	aerobicity	supplement	temperature	pH	growth_phase	OD	additional_notes	ScientificName_curated	Host	Knockout	Other_available_omics	Biological_replicate	Technical_replicate	SampleID	R1	R2
SRX3456088	2/13/19 18:02	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360026	SRP126360	PRJNA421560	421560	SRS2744785	SAMN08146638	SRA637071	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814955	GSE107835	GSM2881335	30682134	8146638	14028s	wild type	NC_016856.1;NC_016855.1	csrA	10min_mLPM_WT	0min_LB_WT	WT	mLPM			Aerobic		37C	5.8	mid-log	0.3	mLPM favors SPI-2 expression	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	WT		2	1	10min_mLPM_WT_2		
SRX3456089	2/13/19 18:02	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360027	SRP126360	PRJNA421560	421560	SRS2744786	SAMN08146637	SRA637071	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814956	GSE107835	GSM2881336	30682134	8146637	14028s	wild type	NC_016856.1;NC_016855.1	csrA	15min_mLPM_WT	0min_LB_WT	WT	mLPM			Aerobic		37C	5.8	mid-log	0.3	mLPM favors SPI-2 expression	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	WT		2	1	15min_mLPM_WT_2		
SRX3456090	2/13/19 18:02	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360028	SRP126360	PRJNA421560	421560	SRS2744787	SAMN08146636	SRA637071	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814957	GSE107835	GSM2881337	30682134	8146636	14028s	csrA:: (markerless deletion of CDS after 51st codon)	NC_016856.1;NC_016855.1	csrA	0min_mLPM_csrA	0min_LB_WT	csrA mutant	mLPM			Aerobic		37C	5.8	mid-log	0.3	mLPM favors SPI-2 expression	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	csrA mutant		1	1	0min_mLPM_csrA_1		
SRX3456091	2/13/19 18:02	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360029	SRP126360	PRJNA421560	421560	SRS2744788	SAMN08146635	SRA637071	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814958	GSE107835	GSM2881338	30682134	8146635	14028s	csrA:: (markerless deletion of CDS after 51st codon)	NC_016856.1;NC_016855.1	csrA	2.5min_mLPM_csrA	0min_LB_WT	csrA mutant	mLPM			Aerobic		37C	5.8	mid-log	0.3	mLPM favors SPI-2 expression	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	csrA mutant		1	1	2.5min_mLPM_csrA_1		
SRX3456092	2/13/19 18:02	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360030	SRP126360	PRJNA421560	421560	SRS2744789	SAMN08146634	SRA637071	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814959	GSE107835	GSM2881339	30682134	8146634	14028s	csrA:: (markerless deletion of CDS after 51st codon)	NC_016856.1;NC_016855.1	csrA	5min_mLPM_csrA	0min_LB_WT	csrA mutant	mLPM			Aerobic		37C	5.8	mid-log	0.3	mLPM favors SPI-2 expression	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	csrA mutant		1	1	5min_mLPM_csrA_1		
SRX3456093	2/13/19 18:02	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360031	SRP126360	PRJNA421560	421560	SRS2744791	SAMN08146633	SRA637071	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814960	GSE107835	GSM2881340	30682134	8146633	14028s	csrA:: (markerless deletion of CDS after 51st codon)	NC_016856.1;NC_016855.1	csrA	10min_mLPM_csrA	0min_LB_WT	csrA mutant	mLPM			Aerobic		37C	5.8	mid-log	0.3	mLPM favors SPI-2 expression	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	csrA mutant		1	1	10min_mLPM_csrA_1		
SRX3456094	2/13/19 18:02	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360032	SRP126360	PRJNA421560	421560	SRS2744790	SAMN08146632	SRA637071	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814961	GSE107835	GSM2881341	30682134	8146632	14028s	csrA:: (markerless deletion of CDS after 51st codon)	NC_016856.1;NC_016855.1	csrA	15min_mLPM_csrA	0min_LB_WT	csrA mutant	mLPM			Aerobic		37C	5.8	mid-log	0.3	mLPM favors SPI-2 expression	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	csrA mutant		1	1	15min_mLPM_csrA_1		
SRX3456095	2/13/19 18:02	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360033	SRP126360	PRJNA421560	421560	SRS2744792	SAMN08146631	SRA637071	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814962	GSE107835	GSM2881342	30682134	8146631	14028s	csrA:: (markerless deletion of CDS after 51st codon)	NC_016856.1;NC_016855.1	csrA	0min_mLPM_csrA	0min_LB_WT	csrA mutant	mLPM			Aerobic		37C	5.8	mid-log	0.3	mLPM favors SPI-2 expression	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	csrA mutant		2	1	0min_mLPM_csrA_2		
SRX3456096	2/13/19 18:02	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360034	SRP126360	PRJNA421560	421560	SRS2744793	SAMN08146630	SRA637071	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814963	GSE107835	GSM2881343	30682134	8146630	14028s	csrA:: (markerless deletion of CDS after 51st codon)	NC_016856.1;NC_016855.1	csrA	5min_mLPM_csrA	0min_LB_WT	csrA mutant	mLPM			Aerobic		37C	5.8	mid-log	0.3	mLPM favors SPI-2 expression	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	csrA mutant		2	1	5min_mLPM_csrA_2		
SRX3456097	2/13/19 18:02	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360035	SRP126360	PRJNA421560	421560	SRS2744794	SAMN08146629	SRA637071	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814964	GSE107835	GSM2881344	30682134	8146629	14028s	csrA:: (markerless deletion of CDS after 51st codon)	NC_016856.1;NC_016855.1	csrA	10min_mLPM_csrA	0min_LB_WT	csrA mutant	mLPM			Aerobic		37C	5.8	mid-log	0.3	mLPM favors SPI-2 expression	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	csrA mutant		2	1	10min_mLPM_csrA_2		
SRX3456098	2/13/19 18:02	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360036	SRP126360	PRJNA421560	421560	SRS2744795	SAMN08146628	SRA637071	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814965	GSE107835	GSM2881345	30682134	8146628	14028s	csrA:: (markerless deletion of CDS after 51st codon)	NC_016856.1;NC_016855.1	csrA	15min_mLPM_csrA	0min_LB_WT	csrA mutant	mLPM			Aerobic		37C	5.8	mid-log	0.3	mLPM favors SPI-2 expression	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	Human	csrA mutant		2	1	15min_mLPM_csrA_2		
SRX4029141	11/17/18 11:42	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR7100800	SRP144428	PRJNA454802	454802	SRS3248747	SAMN09041731	SRA699121	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5502992	GSE113988	GSM3127886	30373755	9041731	14028S	wild type	NC_016856.1;NC_016855.1	flagellum	WT	WT	WT	LB			Aerobic		37C					Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		1	1	flagellum_wt_1		
SRX4029142	11/17/18 11:42	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR7100801	SRP144428	PRJNA454802	454802	SRS3248748	SAMN09041741	SRA699121	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5502993	GSE113988	GSM3127887	30373755	9041741	14028S	wild type	NC_016856.1;NC_016855.1	flagellum	WT	WT	WT	LB			Aerobic		37C					Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		2	1	flagellum_wt_2		
SRX4029143	11/17/18 11:42	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR7100802	SRP144428	PRJNA454802	454802	SRS3248749	SAMN09041740	SRA699121	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5502994	GSE113988	GSM3127888	30373755	9041740	14028S	wild type	NC_016856.1;NC_016855.1	flagellum	WT	WT	WT	LB			Aerobic		37C					Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		3	1	flagellum_wt_3		
SRX4029144	11/17/18 11:42	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR7100803	SRP144428	PRJNA454802	454802	SRS3248750	SAMN09041739	SRA699121	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5502995	GSE113988	GSM3127889	30373755	9041739	14028S	ΔSTM14_1829 	NC_016856.1;NC_016855.1	flagellum	ΔSTM14_1829 	WT	ΔSTM14_1829 	LB			Aerobic		37C					Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		ΔSTM14_1829 		1	1	flagellum_mutant_1		
SRX4029145	11/17/18 11:42	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR7100804	SRP144428	PRJNA454802	454802	SRS3248751	SAMN09041738	SRA699121	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5502996	GSE113988	GSM3127890	30373755	9041738	14028S	ΔSTM14_1829 	NC_016856.1;NC_016855.1	flagellum	ΔSTM14_1829 	WT	ΔSTM14_1829 	LB			Aerobic		37C					Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		ΔSTM14_1829 		2	1	flagellum_mutant_2		
SRX4029146	11/17/18 11:42	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR7100805	SRP144428	PRJNA454802	454802	SRS3248753	SAMN09041737	SRA699121	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5502997	GSE113988	GSM3127891	30373755	9041737	14028S	ΔSTM14_1829 	NC_016856.1;NC_016855.1	flagellum	ΔSTM14_1829 	WT	ΔSTM14_1829 	LB			Aerobic		37C					Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		ΔSTM14_1829 		3	1	flagellum_mutant_3		
SRX4223295	7/14/19 1:09	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR7349973	SRP150663	PRJNA476398	476398	SRS3423630	SAMN09433097	SRA723027	RNA-Seq	cDNA	TRANSCRIPTOMIC		TEDA INSTITUTE	0	0	5710282				9433097	14028		NC_016856.1;NC_016855.1	regulatory_network	14028S	14028S												Salmonella enterica subsp. enterica serovar Typhimurium str. 14028				1	1	14028S		
SRX4387557	8/8/19 0:22	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	28901	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 1500	SRR7517552	SRP153299	PRJNA480932	480932	SRS3544058	SAMN09652571	SRA738859	RNA-Seq	RANDOM	TRANSCRIPTOMIC		NANKAI UNIVERSITY	0	0	5957721				9652571	ATCC 14028	wild type	NC_016856.1;NC_016855.1	lon	WT	WT	WT											Salmonella enterica subsp. enterica serovar Typhimurium str. ATCC 14028				1	1	WT		
SRX4387558	8/8/19 0:22	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	28901	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 1500	SRR7517551	SRP153299	PRJNA480932	480932	SRS3544053	SAMN09652572	SRA738859	RNA-Seq	RANDOM	TRANSCRIPTOMIC		NANKAI UNIVERSITY	0	0	5957722				9652572	ATCC 14028 lon mutant	lon mutant	NC_016856.1;NC_016855.1	lon	lon	WT	lon mutant											Salmonella enterica subsp. enterica serovar Typhimurium str. ATCC 14028				1	1	lon		
SRX5076864	12/12/19 5:58	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	28901	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 1500	SRR8259679	SRP171099	PRJNA507501	507501	SRS4090422	SAMN10496925	SRA816161	RNA-Seq	RANDOM	TRANSCRIPTOMIC		NANKAI UNIVERSIGY	0	0	6846749				10496925	ATCC 14028	WT	NC_016856.1;NC_016855.1	wt_mutant	WT	WT	WT											Salmonella enterica subsp. enterica serovar Typhimurium str. ATCC 14028				1	1	WT		
SRX5076863	12/12/19 5:58	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	28901	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 1500	SRR8259680	SRP171099	PRJNA507501	507501	SRS4090421	SAMN10496926	SRA816161	RNA-Seq	RANDOM	TRANSCRIPTOMIC		NANKAI UNIVERSIGY	0	0	6846748				10496926	ATCC 14028 mutant	mutant	NC_016856.1;NC_016855.1	wt_mutant	mutant	WT	mutant											Salmonella enterica subsp. enterica serovar Typhimurium str. ATCC 14028				1	1	mutant		
SRX5081648	6/11/19 16:38	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	28901	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR8264687	SRP171366	PRJNA507645	507645	SRS4094244	SAMN10502079	SRA816935	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	6851533	GSE123152	GSM3497440	31156568	10502079	14028s		NC_016856.1;NC_016855.1															Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S								
SRX5081649	6/11/19 16:38	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	28901	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR8264688	SRP171366	PRJNA507645	507645	SRS4094245	SAMN10502078	SRA816935	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	6851534	GSE123152	GSM3497441	31156568	10502078	14028s		NC_016856.1;NC_016855.1															Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S								
SRX5081650	6/11/19 16:38	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	28901	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR8264689	SRP171366	PRJNA507645	507645	SRS4094246	SAMN10502077	SRA816935	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	6851535	GSE123152	GSM3497442	31156568	10502077	14028s		NC_016856.1;NC_016855.1															Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S								
SRX5081654	6/11/19 16:38	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	28901	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR8264693	SRP171366	PRJNA507645	507645	SRS4094250	SAMN10502073	SRA816935	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	6851539	GSE123152	GSM3497446	31156568	10502073	14028s		NC_016856.1;NC_016855.1															Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S								
SRX5081655	6/11/19 16:38	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	28901	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR8264694	SRP171366	PRJNA507645	507645	SRS4094251	SAMN10502072	SRA816935	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	6851540	GSE123152	GSM3497447	31156568	10502072	14028s		NC_016856.1;NC_016855.1															Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S								
SRX5081656	6/11/19 16:38	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	28901	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR8264695	SRP171366	PRJNA507645	507645	SRS4094252	SAMN10502071	SRA816935	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	6851541	GSE123152	GSM3497448	31156568	10502071	14028s		NC_016856.1;NC_016855.1															Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S								
SRX5081660	6/11/19 16:38	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	28901	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR8264699	SRP171366	PRJNA507645	507645	SRS4094256	SAMN10502067	SRA816935	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	6851545	GSE123152	GSM3497452	31156568	10502067	14028s		NC_016856.1;NC_016855.1															Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S								
SRX5081661	6/11/19 16:38	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	28901	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR8264700	SRP171366	PRJNA507645	507645	SRS4094257	SAMN10502066	SRA816935	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	6851546	GSE123152	GSM3497453	31156568	10502066	14028s		NC_016856.1;NC_016855.1															Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S								
SRX5081662	6/11/19 16:38	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	28901	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR8264701	SRP171366	PRJNA507645	507645	SRS4094260	SAMN10502065	SRA816935	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	6851547	GSE123152	GSM3497454	31156568	10502065	14028s		NC_016856.1;NC_016855.1															Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S								
SRX5086131	3/21/19 16:11	1299114	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	1299114	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8269271;SRR8269272;SRR8269273	SRP171765	PRJNA507803	507803	SRS4098454	SAMN10506480	SRA817804	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	6856101	GSE123195	GSM3498243	30941426	10506480	ATCC 14028	rpsD mutant	NC_016856.1;NC_016855.1	translational_fidelity	rpsD_log	WT_log	rpsD mutant	LB			Aerobic		37C		mid-log	0.6-0.8	rpsD I199N mutation	Salmonella enterica subsp. enterica serovar Typhimurium str. ATCC 14028	zebrafish			1	1	rpsD_log		
SRX5086132	3/21/19 16:11	1299114	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	1299114	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8269274;SRR8269275;SRR8269276	SRP171765	PRJNA507803	507803	SRS4098456	SAMN10506479	SRA817804	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	6856102	GSE123195	GSM3498244	30941426	10506479	ATCC 14028	rpsD mutant	NC_016856.1;NC_016855.1	translational_fidelity	rpsD_stat	WT_log	rpsD mutant	LB			Aerobic		37C		early-stationary	1.2-1.5	rpsD I199N mutation	Salmonella enterica subsp. enterica serovar Typhimurium str. ATCC 14028	zebrafish			1	1	rpsD_stat		
SRX5086133	3/21/19 16:11	1299114	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	1299114	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8269277;SRR8269278;SRR8269279	SRP171765	PRJNA507803	507803	SRS4098455	SAMN10506478	SRA817804	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	6856103	GSE123195	GSM3498245	30941426	10506478	ATCC 14028	rpsL mutant	NC_016856.1;NC_016855.1	translational_fidelity	rpsL_log	WT_log	rpsL mutant	LB			Aerobic		37C		mid-log	0.6-0.8	rpsL K42N mutation	Salmonella enterica subsp. enterica serovar Typhimurium str. ATCC 14028	zebrafish			1	1	rpsL_log		
SRX5086134	3/21/19 16:11	1299114	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	1299114	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8269280;SRR8269281;SRR8269282	SRP171765	PRJNA507803	507803	SRS4098457	SAMN10506477	SRA817804	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	6856104	GSE123195	GSM3498246	30941426	10506477	ATCC 14028	rpsL mutant	NC_016856.1;NC_016855.1	translational_fidelity	rpsL_stat	WT_log	rpsL mutant	LB			Aerobic		37C		early-stationary	1.2-1.5	rpsL K42N mutation	Salmonella enterica subsp. enterica serovar Typhimurium str. ATCC 14028	zebrafish			1	1	rpsL_stat		
SRX5086135	3/21/19 16:11	1299114	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	1299114	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8269283;SRR8269284;SRR8269285	SRP171765	PRJNA507803	507803	SRS4098458	SAMN10506476	SRA817804	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	6856105	GSE123195	GSM3498247	30941426	10506476	ATCC 14028	wild type	NC_016856.1;NC_016855.1	translational_fidelity	WT_log	WT_log	WT	LB			Aerobic		37C		mid-log	0.6-0.8	WT	Salmonella enterica subsp. enterica serovar Typhimurium str. ATCC 14028	zebrafish	WT		1	1	WT_log		
SRX5086136	3/21/19 16:11	1299114	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	1299114	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8269286;SRR8269287;SRR8269288	SRP171765	PRJNA507803	507803	SRS4098459	SAMN10506475	SRA817804	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	6856106	GSE123195	GSM3498248	30941426	10506475	ATCC 14028	wild type	NC_016856.1;NC_016855.1	translational_fidelity	WT_stat	WT_log	WT	LB			Aerobic		37C		early-stationary	1.2-1.5	WT	Salmonella enterica subsp. enterica serovar Typhimurium str. ATCC 14028	zebrafish	WT		1	1	WT_stat		
SRX5315839	1/8/20 0:03	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8512198	SRP183041	PRJNA517561	517561	SRS4312304	SAMN10837530	SRA842185	RNA-Seq	cDNA	TRANSCRIPTOMIC		TONGJI UNIVERSITY	0	0	7190723			31150975	10837530	missing		NC_016856.1;NC_016855.1	ARGs_CO2	0ppm	0ppm	WT	LB			Aerobic		37C				incubation at 30 °C for 24 h without shaking	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028		WT		1	1	0ppm		
SRX5315840	1/8/20 0:03	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8512197	SRP183041	PRJNA517561	517561	SRS4312305	SAMN10837531	SRA842185	RNA-Seq	cDNA	TRANSCRIPTOMIC		TONGJI UNIVERSITY	0	0	7190724			31150975	10837531	missing		NC_016856.1;NC_016855.1	ARGs_CO2	3000ppm	0ppm	WT	LB			Aerobic		37C				incubation at 30 °C for 24 h without shaking	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028		WT		1	1	3000ppm		
SRX5315843	1/8/20 0:03	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8512194	SRP183041	PRJNA517561	517561	SRS4312308	SAMN10837532	SRA842185	RNA-Seq	cDNA	TRANSCRIPTOMIC		TONGJI UNIVERSITY	0	0	7190727			31150975	10837532	missing		NC_016856.1;NC_016855.1	ARGs_CO2	30000ppm	0ppm	WT	LB			Aerobic		37C				incubation at 30 °C for 24 h without shaking	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028		WT		1	1	30000ppm		
SRX5512175	3/13/19 8:31	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	28901	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 1500	SRR8718361	SRP188288	PRJNA526812	526812	SRS4479901	SAMN11110834	SRA859334	RNA-Seq	RANDOM	TRANSCRIPTOMIC		NANKAI UNIVERSITY	0	0	7438365				11110834	ATCC 14028 STM14_3563 mutant	wild type	NC_016856.1;NC_016855.1	STM14_3563_mutant	WT	WT	WT	N-minimal			Aerobic		37C			0.6	https://link.springer.com/article/10.1007/s10123-019-00110-3	Salmonella enterica subsp. enterica serovar Typhimurium str. ATCC 14028	Human			1	1	WT		
SRX5512176	3/13/19 8:31	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	28901	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 1500	SRR8718360	SRP188288	PRJNA526812	526812	SRS4479902	SAMN11110835	SRA859334	RNA-Seq	RANDOM	TRANSCRIPTOMIC		NANKAI UNIVERSITY	0	0	7438366				11110835	ATCC 14028 STM14_3563 mutant	STM14_3563	NC_016856.1;NC_016855.1	STM14_3563_mutant	STM14_3563	WT	STM14_3563	N-minimal			Aerobic		37C			0.6	https://link.springer.com/article/10.1007/s10123-019-00110-3	Salmonella enterica subsp. enterica serovar Typhimurium str. ATCC 14028	Human			1	1	STM14_3563		
